compound,t.stat_CJM_4Hours,p.val_CJM_4Hours,p.adj_CJM_4Hours,t.stat_CJM_8Hours,p.val_CJM_8Hours,p.adj_CJM_8Hours,t.stat_CJM_CERS1_4Hours,p.val_CJM_CERS1_4Hours,p.adj_CJM_CERS1_4Hours,t.stat_CJM_CERS1_8Hours,p.val_CJM_CERS1_8Hours,p.adj_CJM_CERS1_8Hours,t.stat_639V_4Hours,p.val_639V_4Hours,p.adj_639V_4Hours,t.stat_639V_8Hours,p.val_639V_8Hours,p.adj_639V_8Hours
QI1788,0.226246068741228,0.8321124269646764,0.997297185065356,0.6859968600517313,0.5400008921466057,0.887397907799511,-1.0510651753379399,0.3551422204344794,0.558540749254717,1.1999753090206209,0.34758614852828384,0.448734668814641,-0.6625149984892342,0.5454307466187919,0.758819059336122,-3.5086840728093915,0.028836880976913424,0.162430212300437
QI6214,3.2029524783600523,0.04025165391478299,0.889406482931893,4.413996974894512,0.037403153677162966,0.55522863513501,5.305359665541779,0.018205792917624385,0.153714384202384,1.0564988087270215,0.3516876282486072,0.453081668195001,9.584379730061276,0.006198904297972492,0.0761997155043044,6.4563803821004,0.004878900514484585,0.0483131617613344
QI1787,2.5113799273322877,0.07111869304752308,0.997297185065356,6.025122796906192,0.008195945982483738,0.318395191413377,1.1832921485420163,0.31257153782166935,0.519829215191294,0.4788118488517532,0.6725669557689595,0.749778950969121,5.565733417446325,0.011591568286434761,0.116074867946933,2.2747604931844476,0.09015032265515215,0.35536205434014
QI1791,-0.09519982582232676,0.9287469766558681,0.997297185065356,-0.974571887755822,0.43066333011204566,0.887397907799511,-1.6744975400392237,0.17158306145118588,0.406514518373084,-0.35387870220204526,0.744874948458689,0.809462398264076,-3.697426919867987,0.023406387093253333,0.183521633308881,-1.1896732752571009,0.35025415269181215,0.769110548816593
QI6211,-0.9786799979078111,0.3993968917427757,0.997297185065356,-0.6880754463343991,0.529259933849404,0.887397907799511,-0.3428093261612494,0.7530385360068137,0.86070965826732,-0.17441240234721309,0.8734416080585774,0.909381508078641,1.1491959752166616,0.31470093010709205,0.558664594633702,3.182583949446563,0.036494233905137174,0.192579111942832
QI1789,-1.6820544110922413,0.17675496649531003,0.997297185065356,-4.743757304294604,0.03360634194149808,0.524428927456724,0.2077368063748279,0.8489560670324707,0.917719220170815,1.9062475038604973,0.1849428429930431,0.282073881659479,-3.1532226538843444,0.03618382130401947,0.238480222415399,1.0711421363889315,0.35176499613622353,0.770272190556552
QI6209,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,1.2597161855286245,0.3223848487770836,0.566326954016861,3.316548002098553,0.07948071968949537,0.32760269919293
QI6210,1.6446600090898833,0.2413498120771976,0.997297185065356,1.8540732078168747,0.1697593796943231,0.887397907799511,0.3899835418946865,0.7289904854268369,0.843499664134241,3.2716105753300706,0.06953816475028986,0.147557042185734,1.9292536770429678,0.1317942135049144,0.343070725360242,2.684205585975966,0.08465721125811193,0.341052481919295
QI1790,-0.753984394917272,0.49326148379227075,0.997297185065356,0.4126009875648432,0.7076466463010895,0.896453787356618,-1.7243007698908588,0.2238464551911012,0.434108418057984,1.2224225283539174,0.34059627968199757,0.441487194461749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI6208,0.6731844069990741,0.540947516414664,0.997297185065356,-0.16786825886999368,0.8805090615405846,0.960242620554568,-6.0997288148191515,0.006545584249944665,0.0797904730528969,-11.626465772613649,7.763173280993442e-4,0.0289620525055109,-4.780436228519936,0.0140617952413927,0.132537790400953,-8.328729851459613,0.008497299394138175,0.0700481381709993
QI1795,0.8865835077294989,0.43626963597483487,0.997297185065356,2.4843323624734475,0.07857270427113845,0.712878936076673,4.622959084853483,0.0421567906783035,0.262855256532537,0.6747034267280088,0.5657894320960549,0.654107384670288,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI6207,0.8903118425570739,0.45449103226321286,0.997297185065356,-1.8752141153841768,0.14438600175430893,0.851630310629142,5.569648722371572,0.013206040300786771,0.123889648248667,1.927287354887455,0.16169725583055308,0.25754044658794,-1.9448037859242102,0.15632197378447232,0.378897671156668,-1.3924435920016585,0.24834689569754886,0.652111082415509
QI1793,1.1934286584000982,0.31669736191434245,0.997297185065356,-3.830717682011435,0.04324226295724929,0.597644895234209,-0.22307558651561935,0.8346130746047322,0.909198896021263,2.1340375764436375,0.09989500574207286,0.186339032803992,-4.157498934778956,0.027551090332783145,0.201999356087069,-2.49836669311082,0.1089528988936939,0.40346777563542
QI6206,1.6537403180444412,0.20704490754900307,0.997297185065356,-0.18268014653266734,0.8646043487202606,0.957862021021108,7.105655246959366,0.0024486506244772036,0.042147267508437,6.024001802389053,0.02242716250179474,0.106444927189749,1.5010642033748414,0.2688372360746189,0.511466667588833,4.508772636696089,0.012466068512508454,0.0912375117020121
QI1794,2.5671329946384147,0.06383973717644481,0.997297185065356,-0.0812016211150228,0.9415987402543996,0.983197735788687,1.4347557295511375,0.26845309488607527,0.477971647964752,2.6758852820856904,0.06808841844766969,0.14565148136303,3.4638057110539275,0.059136823946187286,0.314746537360062,1.7289478998672547,0.21552814212340501,0.60172336511376
QI6204,1.5162287319125753,0.21120178644012966,0.997297185065356,0.12356584612230939,0.908501386551286,0.972447973222424,-0.5496860216940433,0.6134539474020254,0.767031981811267,0.554669206374844,0.6249615804585907,0.706411142032181,-0.8608095012689989,0.4794966042209591,0.70739017766359,0.18781337176437132,0.8610937718718733,0.997414476529676
QI6203,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.216064795771177,0.34257759417215133,0.548575540597889,-0.6865621299219961,0.5467635132322173,0.637625783605062,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI1797,-0.9198214923855488,0.44802079190203353,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,7.171687196903787,0.016022049102031033,0.144558892966694,-1.997246110995906,0.1833180726004661,0.548134504939374
QI6205,0.12518121457249415,0.9064486541486455,0.997297185065356,-1.373500274791686,0.24519406986672015,0.887397907799511,-0.08290546455026096,0.9385541004770066,0.966385422326838,-0.2918897601447479,0.7964023420717032,0.849615832576781,-0.699007770614027,0.5562728052592396,0.766775076642784,-1.4815240002963779,0.23415445635266155,0.631736594148906
QI1796,-0.09519982582232676,0.9287469766558681,0.997297185065356,-1.7024155158116852,0.2246871164631235,0.887397907799511,-1.0914070886250529,0.35551133005450286,0.558581073137545,-1.4965213181288042,0.27251907469459313,0.373313984301424,-0.5353362565395959,0.6248053118855741,0.814888358802307,-0.9718589529328098,0.406440520266498,0.822525698407751
QI6201,-0.5964215244792331,0.5993681507951353,0.997297185065356,1.3928748134899889,0.24984058873847684,0.887397907799511,-0.6624803596496197,0.5612730597381638,0.727885402127698,-3.095282899864272,0.05665949929463248,0.12998507423774,0.01050721645874271,0.9921391288518907,0.997751988062179,-0.29263644561364105,0.78474987741871,0.997414476529676
QI1801,2.646154616212236,0.05947494775720114,0.997297185065356,0.7976412049734886,0.49806911729065234,0.887397907799511,1.4772215290050197,0.2708415146786343,0.479320252851718,0.9232736722963816,0.4502115444566577,0.548639744467768,-1.0610362388686287,0.37176304719230824,0.611423293321612,1.1535098035195104,0.36064817437804825,0.778879646388348
QI1798,1.212394730969156,0.29741944538242676,0.997297185065356,1.6820914864658854,0.19574615761529343,0.887397907799511,3.1325416779969903,0.06318871120229583,0.336768539902734,5.609843500168323,0.006594862933767833,0.084771467294474,2.99848955450914,0.07020937581858919,0.334940658874751,3.9782893782056656,0.04917511663206013,0.233169904221183
QI1800,0.8263401508687277,0.48879282534119384,0.997297185065356,0.6755451498367743,0.5414364591625088,0.887397907799511,2.755902343993027,0.07479792988786987,0.369576632945186,2.101549811093165,0.11640026068757413,0.207338772146354,1.6536140527839331,0.21543407668093356,0.451121356965626,-0.8439075062733853,0.45551586472040634,0.859490178998443
QI1799,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,0.9722350647481077,0.3902417362601792,0.589538868738708,-0.8971392524716805,0.4388894341744878,0.537619448917771,-1.0792944207528858,0.3537480745121214,0.595469738858704,-6.8194451039795245,0.005416461141550875,0.0512933114715225
QI6202,0.22099808444231453,0.837537875514175,0.997297185065356,0.8718469468892923,0.4480160148883937,0.887397907799511,5.7243443207596645,0.019536892338592803,0.161219561160342,0.6852931929716694,0.5314274324794084,0.623822542941217,8.161441945104094,0.008101664056149226,0.0906324231441743,1.2673002048841997,0.3325410229232803,0.752373863641129
QI6200,1.0876120563196026,0.3447921248635117,0.997297185065356,0.7979353288063896,0.48223729797774906,0.887397907799511,0.37625345267652666,0.7274598629092817,0.842487940168919,-0.8285589290356884,0.46672435463377215,0.564219449663525,2.2116594420102933,0.09312250104245406,0.334940658874751,-0.5883110870722317,0.6042624584899033,0.965647724651726
QI6198,-1.4998617664440224,0.2666439088821832,0.997297185065356,-0.3470318172941652,0.7587786030033308,0.915305106191109,-0.12779086067239223,0.9063102082008331,0.949394564448071,2.064059244251099,0.16528615260861426,0.261749305049101,-0.21673869933936843,0.8461312358424159,0.938442843292591,0.011906819967590318,0.9910726066502327,0.997414476529676
QI1802,-0.6689755410989421,0.5542873562864697,0.997297185065356,-0.5516208915423325,0.6105784841399757,0.887397907799511,-1.0733261247544306,0.3736986619026293,0.574673376181059,0.6849792416352911,0.5312993144280429,0.623763436918521,1.91941477813256,0.17971938776026194,0.410316609287015,1.6238477624090462,0.18220588894831366,0.546958620978452
QI6199,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-2.844605151728047,0.1003547683346156,0.406514518373084,-0.741587767512746,0.5330806204442607,0.625122756810441,-2.345595129271073,0.10864181392313552,0.334940658874751,-31.865595374945244,6.8252933009408295e-6,0.000905423389061249
QI1804,0.3253277368497777,0.7621011336828472,0.997297185065356,-1.6143292756032466,0.24344210523499024,0.887397907799511,0.7433151440500333,0.5345093995910708,0.707435380853169,-0.31723379456183304,0.7727715281075245,0.832223473006237,-1.418415630003564,0.27888549173153776,0.521612896334946,-0.3115936374364369,0.7722948013689932,0.997414476529676
QI1803,3.1743141481216073,0.033794395545528606,0.834226088196568,0.661497850657493,0.5502837430576429,0.887397907799511,-1.0817839762158283,0.3496008744749272,0.554837478069527,-0.867487987593368,0.4346377539469242,0.533633770765082,0.8255304434503482,0.4569897966609399,0.687713913511707,-0.7920544436000385,0.5045196429160729,0.895195618028078
QI6197,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.4386372990775385,0.25005989465429695,0.46018463191348,-2.1446434257284377,0.10207635837652188,0.189394973522573,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI1808,1.0078982177517322,0.40753850147615434,0.997297185065356,1.2077678502205669,0.32607605374186316,0.887397907799511,-0.4519785527230048,0.6863068540594268,0.815052898491363,-3.714632619076797,0.025338588893096065,0.106444927189749,0.0026427201053027074,0.9980301699873239,0.999982475213163,0.7634204102288382,0.4917514641697889,0.888164488652528
QI6191,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,-1.5538803541261261,0.22122059483817885,0.457912359018589,-0.5197272710216888,0.6418752535304397,0.994683425148311
QI6196,1.2016665451682644,0.30003332213225337,0.997297185065356,-0.1282751687174501,0.9052494119127773,0.970463182698795,0.9464207079872242,0.3975512518435253,0.596043470576607,16.805013500924527,1.3787089141490547e-4,0.0122873602226551,-1.010695137660233,0.38351687737550527,0.624144744445161,3.957619317481415,0.022007421156671068,0.133627195380514
QI6192,-0.5049605314188695,0.6405491692381435,0.997297185065356,0.8769552096038927,0.4301369127651928,0.887397907799511,0.17451481970867244,0.8756225853952212,0.931852030974535,-1.2026561685445436,0.325382594485994,0.426927546073751,1.2758139105615725,0.31927389532839645,0.563453446519047,-2.011021096555347,0.1407860356169489,0.471697907971407
QI1806,0.03138434651521652,0.976904784960534,0.999882197012917,-0.5030279376185887,0.6571384387593617,0.887397907799511,7.103295264682161,0.003382151857426376,0.051476736334757,4.282679488731272,0.04567854901905252,0.115509317327666,-0.3392014029931567,0.75952024684566255,0.895898808816038,3.6644356602886266,0.030577833772820136,0.169389209672049
QI1807,0.6381800216680686,0.572727863712372,0.997297185065356,-0.08101580690244657,0.9409784531344876,0.982962124715963,0.8130336646118126,0.4696009600459286,0.657056169444651,0.9127015993471066,0.431745674170549,0.531116202926568,-0.8329352450958023,0.45420907425837614,0.68619372418907,-2.2218410367872283,0.14860197162270528,0.488098449789402
QI6193,0.9980588599547754,0.379657154795506,0.997297185065356,0.21878924268496325,0.8375275890341348,0.948579502292428,0.39470455607724286,0.7218229983528166,0.838121347682099,2.549247329003555,0.1204676631103536,0.212087604435502,0.2980028085334013,0.7813050728157885,0.906399767002522,1.9418140690390915,0.19146360836049672,0.562508908816299
QI6195,-0.889526546036846,0.4427088041507155,0.997297185065356,0.9441705629545046,0.44209782239923157,0.887397907799511,2.4056464349274265,0.11799844884059146,0.406514518373084,14.244468155384553,5.177829767923471e-4,0.024287352379248,-0.01332065259802271,0.9901208029120913,0.996706696806963,-0.9572233972652171,0.4346648103631482,0.847831890976528
QI1805,1.3099105825157815,0.2686108914104399,0.997297185065356,0.3558994108677463,0.7419677128474074,0.909730485892075,-1.9703131435918997,0.12267860764177249,0.406514518373084,2.1820565732547395,0.12388067402333035,0.215968807394833,-0.028694378754173466,0.9787253563704164,0.992961807622792,-3.254566693504649,0.07034942986315126,0.300945481030579
QI1809,0.9187533539900228,0.4536627602922158,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,0.5564059592903791,0.6299642575865417,0.780015947839094,-4.010357759364979,0.03944672768829441,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI6194,0.3071627263247127,0.7787730952260894,0.997297185065356,3.126024558870264,0.058407369356823696,0.654389703768539,2.555550906548653,0.10264971805166499,0.406514518373084,2.1541590791046157,0.10104265843109257,0.187955279052828,13.345259736828691,0.0018287824224763691,0.0361297138194161,30.16843016203523,3.830494101375167e-4,0.00969497482163361
QI6190,0.07141955671010383,0.9465581659394029,0.997420851955228,0.3051837362550513,0.7760922117115832,0.922982663950115,-2.4223885104441223,0.07459401438205429,0.369332462566949,-0.8120279400229241,0.48636394587735204,0.582779385999737,0.4594469655174599,0.6700487440993138,0.844244576880395,1.3761913740532454,0.2722824016677575,0.682492857430338
QI6189,-1.5874843525115083,0.19960884926692263,0.997297185065356,-0.831530649335078,0.45822582139833323,0.887397907799511,0.25619417280406853,0.812110681910315,0.896253652436036,-0.8393316935496076,0.46214173595544894,0.559945447749042,-0.6601345810263298,0.5454119967272915,0.758819059336122,-0.26965204052102326,0.804501205773248,0.997414476529676
QI1811,-0.28333497994517454,0.8024306545483306,0.997297185065356,-1.715195072772582,0.18445187187253176,0.887397907799511,1.1857530977451736,0.30165939163691025,0.510223113505237,-5.098789191025938,0.02789495078689738,0.106444927189749,0.7112548120077073,0.5259209743151192,0.743988030860947,-0.5436341820084533,0.6295210009414104,0.985380705461463
QI6188,-1.2454858352910558,0.2831646085908823,0.997297185065356,-1.132183310802823,0.3607176995565059,0.887397907799511,-2.046157280099963,0.11230246978230136,0.406514518373084,-0.8337349497524794,0.467283652387435,0.564810454460461,2.04185629074849,0.1179599660917409,0.334940658874751,1.3628047492313409,0.29176345319788105,0.706379311228555
QI1812,2.6984355507092865,0.0559395018006904,0.997297185065356,0.7231561696276884,0.5249463179725943,0.887397907799511,5.152232475211366,0.02087984894882317,0.167812894206924,3.292410276345837,0.030147366378418108,0.106444927189749,2.690324242961429,0.07908968291871793,0.334940658874751,13.220170229890094,2.167207211891658e-4,0.00721557577697881
QI1810,-0.7655341250250007,0.48747175620972727,0.997297185065356,2.2685624597704686,0.12001081095354388,0.810867556024434,-0.05412757745470676,0.9596130519942819,0.978895623813574,0.8680389603711285,0.45809856807623817,0.556054572418206,-1.0603500267847394,0.3588673515208677,0.600057333030828,-3.3483620640274734,0.0567244273712845,0.257782794303157
QI6186,-1.5017910230487945,0.22575230277748803,0.997297185065356,0.0034606139403568236,0.9975127794631757,0.999123879968223,-1.03084894990483,0.40583071038861473,0.603310058235742,-3.7200706452189376,0.040762222092305185,0.108423150477484,0.3761498061824065,0.726061274571167,0.87706889809267,-0.07454053545440764,0.9441643865461418,0.997414476529676
QI1815,0.4421957546479367,0.6824482940049867,0.997297185065356,-0.28326794845303593,0.7969768080945804,0.929431232235131,2.7296513627344274,0.052519882746360116,0.30111649714693,-2.1534806762897634,0.16330825812109118,0.259431712410955,2.1349259725870597,0.12711125366098266,0.334940658874751,-0.9046705990759747,0.4593197193574335,0.861801981044672
QI1813,2.0794472398578123,0.12649949766484764,0.997297185065356,6.118411309859497,0.005001653587475406,0.289044419917544,5.866169980523976,0.004693234069154022,0.0633744620684923,3.1629029491949936,0.054772450904125095,0.12717799227016,9.607332462319611,0.005689747874426203,0.0725555925290502,7.463337040376618,0.0035002645203621183,0.0391573647197802
QI1814,0.19776951877646315,0.8538454632640207,0.997297185065356,0.2085788587775544,0.846209414746131,0.951410055536596,0.7058477105819625,0.5246891274642871,0.699091609865622,0.8814208106944922,0.42793604551410663,0.527736295295749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI6187,2.1179673419279514,0.12069043273802278,0.997297185065356,-3.851705558658536,0.056459236220503875,0.653884418170097,-0.11996982161153485,0.9137726793756342,0.953922385669929,-2.2974745099800713,0.12827119778707588,0.220596757600801,0.24410015926986578,0.8191961701944137,0.926549700651266,-1.0622283825777963,0.3969567632614016,0.816633948788485
QI6181,-0.5617532861154068,0.6197918406753841,0.997297185065356,0.4219177572500409,0.6950323008867887,0.890694054227981,0.7784205212998151,0.4845760110005404,0.667947101604285,-1.6965506340300383,0.1715731355480091,0.267897239678914,1.6567616707093433,0.17499135349825815,0.403531538220356,1.15246370195993,0.31475001582359485,0.731522600095117
QI6180,-0.7568241012230585,0.5052594335628271,0.997297185065356,-0.2309573262809,0.8290208399634351,0.944676254772938,-0.9645046204073213,0.42928987300360766,0.624131606192122,-1.7476409569187281,0.15716780949640427,0.252360059963517,-0.2374248929025655,0.8251076204827767,0.930304782666904,-2.1579523618737,0.14950833252369336,0.490272418304393
QI1821,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-0.7400607449410731,0.503045421208749,0.682844360046603,-0.8356693618927056,0.4729639882797199,0.570644426894048,-1.1315587597709384,0.3443932058849554,0.586031192627903,4.389750980344491,0.02277246303900388,0.137027701452251
QI6185,0.8932720649735763,0.4345423484660563,0.997297185065356,0.28316327224816845,0.7911024245336592,0.928379480246889,0.1846582569674748,0.8645728834427696,0.924394533416306,-1.1789476302790611,0.31434207791937685,0.415782235709164,-1.4950303026975416,0.20922858811833445,0.444915828551739,0.7559000681725081,0.5283977099033428,0.910087616734961
QI6183,0.8620958792380329,0.4475256167097244,0.997297185065356,-0.8077710992403361,0.4691708006907486,0.887397907799511,3.330843776330273,0.040373021715043485,0.256602224386976,1.8048478249327906,0.20688435281198433,0.304536500991912,1.0507360731723072,0.3957418594683685,0.634206492494692,0.5499303488667613,0.6145641376888367,0.973397611570908
QI1816,1.100456021546045,0.3464165844588022,0.997297185065356,0.9183404477016133,0.44051355004653353,0.887397907799511,0.38914772819742727,0.7171001222628692,0.834769726935825,0.2830838226797488,0.7975220335681767,0.850089598837255,-0.3715462657363916,0.7332101276283216,0.881456599776194,-1.328888558729919,0.2855993569264609,0.698948440825919
QI1817,3.067930096282537,0.03785759862633886,0.870073921438006,3.310550748015711,0.02971897137980817,0.494698334613229,9.658318092906391,0.0019068660245400734,0.0366407880385324,4.136729020808229,0.034870804314028836,0.106444927189749,7.570925885385652,0.0016443110787366644,0.0337315068095826,16.53200498282778,3.4144288613049734e-4,0.0089793881627958
QI1818,0.46103086217292666,0.6855874707863955,0.997297185065356,0.03385590878220175,0.9751100018904264,0.991024414413144,0.4681834449623106,0.6760774069906071,0.808480881866116,-0.3444875786636372,0.7618295144518451,0.823646655265972,-1.235633941950374,0.2844478522586945,0.529108645359712,-2.3414018090974804,0.09123166907111904,0.358183660117203
QI1819,0.7227249577639108,0.5098509282239672,0.997297185065356,2.351225161649877,0.102992059650123,0.775994667282672,0.6313547432794918,0.563476208163293,0.729445233324366,0.057820927851655476,0.9567690646929009,0.969169900842195,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI6182,-0.16157922570598304,0.879470444869875,0.997297185065356,0.010584775556509461,0.9920876126175033,0.99777832745131,-1.0515772988317789,0.35384595898912075,0.558439986278866,-2.3792979034281267,0.12889419803122729,0.221335979963279,-2.5529056857551495,0.09254736485790552,0.334940658874751,-3.9948096077307422,0.025408975404511373,0.1476522891936
QI6179,0.5082635616092799,0.6483642802933678,0.997297185065356,0.37741261549377997,0.7311244670623438,0.905678209551312,2.3690427316682716,0.1230244942697788,0.406514518373084,0.4367681839189338,0.6849337978439899,0.761448924810346,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
QI6184,-0.5733514938357931,0.6014877979897837,0.997297185065356,-0.9670578985359185,0.38936530227138283,0.887397907799511,-1.0123652179444325,0.3835094839323912,0.583816582012091,-3.25806971563723,0.03412525832955086,0.106444927189749,0.33249544927430413,0.7666208822215189,0.900038948521488,0.50174125306213,0.6626470422093027,0.997414476529676
QI1820,-0.048348755629661254,0.9643079254300047,0.998582564299866,1.2147924699486163,0.30781472992094,0.887397907799511,-1.7986983700084953,0.21293393635946078,0.420779281482935,-0.49228431810068873,0.6609147437437191,0.739461174441117,0.7235825559499682,0.5094605021710542,0.729320486866683,0.1955610275175308,0.8559915011678061,0.997414476529676
QI1822,0.2791087437374987,0.796156314094003,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-2.013051234781953,0.1732944236087963,0.406514518373084,-4.010357759364979,0.03944672768829441,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.9207206243784529,0.45102530488569975,0.85651687049169
QI1824,0.5258664054333844,0.63123083757888,0.997297185065356,0.14846623675957132,0.8902000661768303,0.963780204097191,0.2991690769053215,0.7829483836588483,0.880172247418027,-3.8542178156486964,0.052884764131717124,0.124609487689584,1.5631162351379069,0.21404763093380683,0.449787857461036,-1.1453974161181213,0.34319094532382244,0.763149297364261
QI6177,0.2875752122430269,0.7927455920186977,0.997297185065356,-4.23765216106052,0.01444544676844912,0.388815196408491,-0.1262291039214589,0.9067259998529793,0.949706090992524,0.3642262479337745,0.7349664503487916,0.802172526635958,-0.5379251541029401,0.63028238042683,0.818571077299806,1.0958726220137023,0.354321095842141,0.773335921020357
QI6178,0.35503663483466613,0.7439857653811015,0.997297185065356,-0.5399888179486428,0.6218759877855903,0.887397907799511,-1.477655078391351,0.22974866393099888,0.439073504745587,0.6252605893653697,0.5784278969479486,0.666317702343745,-0.03477844526608975,0.9740628459137687,0.99094773362163,-0.2056567662473258,0.8544492223150412,0.997414476529676
QI1823,-0.002398811961265616,0.9982225037470671,0.999896281861161,-1.2252532430008003,0.3419658578203512,0.887397907799511,0.11189803663771004,0.9170947948166001,0.956196197741317,-2.1386100202907676,0.10043048403852174,0.187120304871773,-0.9487841266699812,0.40160182129501565,0.639644203456577,-0.1415237644279184,0.8950325467129372,0.997414476529676
QI6176,-0.32310191281213313,0.7653002470029114,0.997297185065356,0.06681377941625512,0.950376766670497,0.986409426172885,-0.7770878813167912,0.4882422487962021,0.671040280602182,0.756379757812689,0.5252997631775529,0.618167458985791,-0.1154288290480561,0.913668691278039,0.968890126195755,0.7710516051308497,0.5155206569105321,0.902447557806991
QI6173,1.7186272093986337,0.22402183486103902,0.997297185065356,0.4514493082124613,0.6835072837903479,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-2.3550524319949813,0.14027499167698332,0.233384299572927,1.8032131807207803,0.19967323979333362,0.432378099350272,-0.3452061395543786,0.7524597427457792,0.997414476529676
QI1827,-0.4180505502089311,0.6986705905654889,0.997297185065356,-0.8761402275864842,0.4500270833597986,0.887397907799511,1.4379196022661958,0.28451096638780216,0.494502563514096,0.795557122889451,0.4927782637809238,0.588618682619031,0.8338149182149376,0.47632046078854723,0.704641537437281,1.3110472679315777,0.2841352143862617,0.697596741534192
QI1826,0.4247718966104833,0.6931933226575806,0.997297185065356,-0.5564828070482061,0.6239961161745274,0.887397907799511,1.766771207811927,0.2170938394973066,0.425540001614833,4.3885726096359985,0.04020520450272982,0.107387927178287,-2.6582649764285056,0.09784101375491198,0.334940658874751,-0.7537693519507112,0.49773911293777157,0.891351959114505
QI6175,-0.22190950641970036,0.8360845129254506,0.997297185065356,-0.45879220908934243,0.6739662182875847,0.887397907799511,1.1960374920293146,0.3222615529096368,0.527845602591014,3.986727254123427,0.031849387293984996,0.106444927189749,-7.476930113692687,0.004665121497976615,0.0654287873756522,-0.13594357046282218,0.9016774424268356,0.997414476529676
QI1825,-0.3747318719173474,0.72716593507802,0.997297185065356,-0.13190581409283567,0.9040575331659577,0.970170166959019,-1.5009394160195517,0.23144845169138684,0.44054295942492,-3.634238669001192,0.04625057142052785,0.115712986077372,-0.13637755081333627,0.9025604864886255,0.965387073226466,1.061266206392704,0.3899421226603987,0.808824868336969
QI6174,-1.3689696808881695,0.2450504780132674,0.997297185065356,-0.8557090389549087,0.4751264064941265,0.887397907799511,0.7611159406499879,0.5259864769154521,0.700006227200737,-0.936378174467006,0.4020917926711295,0.502285978666116,0.07271122373756839,0.9465561590893365,0.981808735556132,-1.182457477951464,0.3223570978432606,0.740830728327499
QI1829,-0.6808491291312501,0.5625733390147153,0.997297185065356,-2.520260133724418,0.07881550085936684,0.712878936076673,0.3701125146043378,0.7300628818936803,0.84400809052074,0.556326895204512,0.6095981898611192,0.693066914369389,1.7479998464034803,0.2197810144547002,0.456463883205891,-0.05964427297865957,0.9554587464093249,0.997414476529676
QI1828,1.357381344911253e-4,0.9998994458744277,0.999999297562106,-0.39108455080975235,0.7323844835505541,0.905678209551312,0.7021919286515417,0.5245622147680177,0.699038631775091,1.9091424900026888,0.19119107591660456,0.28836848813973,6.823373810901056,0.0074483766042560025,0.0862098538856239,11.693097301047086,3.201143604383497e-4,0.00864524338409429
QI6172,1.6376330244107444,0.1809604553872399,0.997297185065356,1.477477038398576,0.23028458601687044,0.887397907799511,1.146775386795315,0.31951766310451274,0.525931344379351,-1.833744614742742,0.17164655609492668,0.267929436754033,-1.3163236508556027,0.2617945677640796,0.504894019724858,-0.38771937233585296,0.71797250401072,0.997414476529676
QI6171,-0.09519982582232676,0.9287469766558681,0.997297185065356,0.43126559635383166,0.6889808844954957,0.887397907799511,-1.6906143778387457,0.20014036068511523,0.406514518373084,-4.041783556429197,0.0386405696337038,0.106444927189749,2.1349259725870597,0.12711125366098266,0.334940658874751,0.011906819967590318,0.9910726066502327,0.997414476529676
