compound,t.stat_cjm_4hr,p.val_cjm_4hr,p.adj_cjm_4hr,t.stat_cjm_8hr,p.val_cjm_8hr,p.adj_cjm_8hr,t.stat_cjm_24hr,p.val_cjm_24hr,p.adj_cjm_24hr,t.stat_639_4hr,p.val_639_4hr,p.adj_639_4hr,t.stat_639_8hr,p.val_639_8hr,p.adj_639_8hr,t.stat_639_24hr,p.val_639_24hr,p.adj_639_24hr
"HexCer(d18:2,18:0)[M+H]+",-0.5492863310059739,0.614178901092476,0.998817218894207,-3.6830731418759735,0.026167516306529224,0.988429686274397,-0.6074232861412738,0.593354492387715,0.817209200771136,2.390090056951169,0.10309063283119088,0.344570911355615,0.5262219996181489,0.6265901901519076,0.782767324634215,0.38345593306881776,0.7296234364840155,0.764454706064911
"HexCer(d18:1,16:1)[M+H]+",-0.5858765980995487,0.6125301414765288,0.998817218894207,-3.0232667935842232,0.09093879733636279,0.988429686274397,-0.3650317883536095,0.765709804584717,0.919744721541992,0.3825442428612743,0.7318185455548325,0.86696129524547,-1.8035374239757793,0.1456380524649398,0.298450393228645,-2.2746658328145988,0.08621344829169801,0.129664425877796
"HexCer(d18:0,24:1)[M+H]+",0.5459650016375112,0.6211969575654633,0.998817218894207,-0.6391209590591962,0.5660831129121056,0.988429686274397,-0.8347884444121849,0.46509696590539096,0.76104100583395,-0.8417369599825281,0.48083719880682557,0.762392060465575,-1.9620163255189755,0.1288803979704585,0.277794018423372,-18.151300986618818,5.9495068286325805e-5,0.00206745362294982
"HexCer(d16:1,16:0)[M+H]+",-0.1349651809871556,0.9012713631354561,0.998817218894207,-1.2684595322293877,0.27653165561666315,0.988429686274397,-0.3176359425247361,0.7800143662961135,0.923359603209787,-1.4713373514189665,0.2548588788813846,0.564748411293095,-4.465666118228647,0.029853657674177456,0.122599686633702,-24.790773442473345,5.5604025818322156e-5,0.00206745362294982
"HexCer(d18:2,22:0)[M+H]+",0.6569267102195271,0.562538763174429,0.998817218894207,-0.03369457593785949,0.9760099193992493,0.997030146278664,-0.41405616688149605,0.7245708802356434,0.887885248541267,3.0995292445493487,0.04182766330814253,0.220786526575892,-1.757378000538981,0.1991112081031276,0.379955332894042,-3.6688542545940908,0.025289460881378185,0.0549255478517432
"HexCer(d18:1,24:0)[M+H]+",1.240323754395937,0.29355514703412944,0.998817218894207,-0.25275321006892654,0.8133925009117925,0.988429686274397,-0.280659535693922,0.801521852942629,0.928283177516375,0.048300235967438036,0.965253804389642,0.979345100804089,0.16344206960028523,0.8810198158754549,0.944598565474714,-7.264859869986764,0.0031000321471753947,0.0159594247576807
"HexCer(d17:1,24:1)[M+H]+",-0.16376581604537024,0.8812749847155352,0.998817218894207,-1.3912053129809896,0.2726079570222499,0.988429686274397,0.36018065653208203,0.7500881172596936,0.906264822026375,-0.4250069999201268,0.6989309801180235,0.865701582296498,-4.417773363328866,0.011755478387579574,0.0764106095192672,-7.722195521903179,0.0015300688937655337,0.0126489378012003
"HexCer(d19:1,24:0)[M+H]+",0.6994727483076462,0.5277214313238581,0.998817218894207,-0.07946187134911147,0.9407506584981317,0.997030146278664,0.22027352133297148,0.8470125761309997,0.943159949637762,0.4343270017135301,0.7017294682633983,0.865701582296498,0.511208392696227,0.65300856569271,0.806087725009399,-13.531486249690753,8.771833376620169e-4,0.00867307515425597
"HexCer(d16:1,24:1)[M+H]+",0.5824047944654015,0.602705660356615,0.998817218894207,3.1720287289812776,0.04600911653629552,0.988429686274397,-0.04797707934194704,0.9673231922152512,0.984267259323605,-0.7579887658551502,0.49222857013769283,0.764567726883905,-4.953884919021609,0.029274142971650166,0.122151965910421,-11.124743830390283,0.0033601915633659656,0.0164095880684864
"HexCer(d18:1,26:0)[M+H]+",0.4091318602978679,0.703897036855438,0.998817218894207,-0.26224195865588285,0.8082163473727464,0.988429686274397,0.9086014698310022,0.44523671650659585,0.75948152562034,0.33868418870725925,0.7614280395268506,0.879544300506085,0.5958271763860737,0.6043247925065117,0.766980351034709,-9.258519266888548,9.116784038471738e-4,0.00867307515425597
