compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI3924,-0.3772787218180742,11.965304802410575,-0.6662801147113295,0.5089433743275199,0.9181814677195315,-7.799627903737539
QI6265,0.19580885245709467,15.165234795144913,0.6656944191519427,0.509313932444935,0.9185723581024287,-7.800022759424012
QI7958,-0.02933090465669963,13.396214039859013,-0.6655756633774945,0.509389084757462,0.9185723581024287,-7.800102779018557
QI1623,-0.21230923680626468,15.02591988327039,-0.6653943637974884,0.509503828326845,0.9185727594986792,-7.8002249147098786
QI3893,0.4427399090381119,12.414354169849904,0.6651285578112064,0.5096720809245756,0.9186696092350609,-7.800403920773896
QI3693,0.054596455284038115,12.11958287890561,0.6649041074501103,0.5098141792912362,0.9187192837778039,-7.800555021531857
QI2284,-0.019656128356459135,21.058157588056332,-0.6643440829993396,0.5101688215873674,0.9191518683630445,-7.80093181427881
QI6096,-0.5829809879588943,13.83577662234768,-0.6636219854325024,0.5106262960428702,0.9196750068989804,-7.801417193536591
QI1547,0.10584940102208051,15.9167841454588,0.6633287236448365,0.5108121512591318,0.9196750068989804,-7.80161417059804
QI1165,0.08636014659251856,15.485796022682472,0.6633104122070099,0.5108237573832676,0.9196750068989804,-7.80162646713428
QI3505,0.07677692179978202,14.620177250864804,0.6631620149217567,0.5109178195663704,0.9196750068989804,-7.801726106941649
QI5728,-0.032399698723676096,22.792311969900293,-0.6626809009159179,0.5112228400149342,0.9198547026852687,-7.802048995847427
QI4941,-0.07046595063208727,13.062597321130129,-0.6625219517593325,0.511323633518342,0.9198547026852687,-7.802155620607597
QI552,0.08157599075007127,15.458746484731993,0.6623566831048466,0.511428445776001,0.9198547026852687,-7.802266458001732
QI487,0.045231746454390986,11.318416576201736,0.6619289796016163,0.511699746415478,0.9198547026852687,-7.802553171606176
QI3027,-0.704898493573971,11.226530285287712,-0.6617769294344541,0.5117962135497495,0.9198547026852687,-7.802655055663198
QI3720,-0.2523442214530096,11.20010079742795,-0.6614159226575581,0.5120252911080925,0.9198547026852687,-7.802896863217029
QI4476,0.14277987126506453,15.821350899660441,0.6612239715691929,0.5121471166259828,0.9198547026852687,-7.803025382228497
QI2980,-0.044625644836159495,17.838347092863387,-0.6612147798965562,0.5121529506942801,0.9198547026852687,-7.803031535508569
QI402,0.02449902533552617,17.47008068496395,0.6611744543342676,0.5121785462520457,0.9198547026852687,-7.8030585300929785
QI6783,-0.3291203885369711,18.011202688092837,-0.6609265329871811,0.5123359228049802,0.9198547026852687,-7.803224457241507
QI6740,0.20721414780783043,13.283668720566814,0.660887307729395,0.5123608247737252,0.9198547026852687,-7.8032507040788275
QI1191,-0.3813954762562197,17.97900633126439,-0.660835339321753,0.512393817678317,0.9198547026852687,-7.803285475404454
QI6512,0.048167106435535345,17.98291841002496,0.660081720396463,0.5128723927410351,0.920204592967499,-7.80378941026683
QI4265,0.06166754381659523,14.111724487506104,0.6600016463601135,0.5129232568148877,0.920204592967499,-7.803842921613868
QI5359,0.09540848881443331,14.957116210162926,0.6598087974947048,0.5130457681156336,0.920204592967499,-7.803971771290225
QI6218,-0.12090816730562892,17.822737741286915,-0.6597741494817416,0.5130677806696575,0.920204592967499,-7.803994917041262
QI5567,0.10123214409466819,11.07097871765335,0.6596253181560705,0.5131623418954773,0.920204592967499,-7.8040943266049005
QI4816,-0.07405920665584276,16.048132252848777,-0.6592866140364815,0.5133775754587605,0.9203029221834934,-7.804320476892457
QI7870,-0.014589297364818066,17.855779521994698,-0.6591779311132102,0.5134466496410838,0.9203029221834934,-7.804393019592044
QI4255,0.11148514035401291,14.87608960135505,0.658521292526506,0.5138640875138133,0.9205106413904287,-7.804831057704189
QI3519,0.36001857034465345,12.723568023111415,0.6583084491751443,0.5139994354333107,0.9205106413904287,-7.804972951988155
QI7738,-0.05317580856625348,12.751002153634563,-0.6582732718996719,0.5140218066515785,0.9205106413904287,-7.804996398968011
QI5569,-0.4502974673941118,15.99962371322666,-0.657945063123354,0.5142305584704494,0.9205106413904287,-7.805215103363339
C32:1 PE,-0.05210570935985004,20.750165165421546,-0.6579187046127439,0.5142473253520976,0.9205106413904287,-7.8052326629227835
QI4976,0.44247278115507527,11.424286033676223,0.6579127489620251,0.514251113834997,0.9205106413904287,-7.805236630373354
QI3518,-0.05765470008099527,12.28354207520621,-0.6576523745644681,0.5144167567833904,0.9206016970458666,-7.805410048503668
QI1818,-0.18098417308646475,16.75979960345543,-0.6571922105708716,0.5147095706221778,0.9208162563400917,-7.805716368867972
QI3683,-0.1746182651115209,11.29939418726719,-0.6569861504873782,0.5148407209011288,0.9208162563400917,-7.805853470166307
QI6701,-0.09453450980404021,14.08072624880892,-0.6568101547935228,0.5149527504632698,0.9208162563400917,-7.805970534900064
QI4454,-0.18773721828801904,10.84668822284799,-0.6567424494076042,0.514995851632172,0.9208162563400917,-7.806015561417905
QI205,0.0682809366646211,13.519287317200483,0.6565089312674269,0.5151445239096115,0.9208768055001101,-7.806170824508768
QI5822,-0.07199770713036813,18.83900275399397,-0.6562884355250115,0.5152849265216141,0.9208939206259772,-7.806317379547265
QI5663,-0.4523880447916735,13.840044353632281,-0.656119547722557,0.5153924812518096,0.9208939206259772,-7.806429600167351
QI6478,0.04100750678210474,20.727162020346178,0.6556696845542138,0.5156790316513551,0.9208939206259772,-7.806728382044207
QI3468,-0.3385015260194493,12.791909101829587,-0.6553420185092331,0.5158877998014992,0.9208939206259772,-7.806945878948658
QI3000,-0.0384352380595665,14.131792320231582,-0.6553384544119699,0.5158900708695076,0.9208939206259772,-7.8069482441260245
QI6141,-0.03915435883562779,20.964310685051007,-0.6551615485863083,0.5160028032709678,0.9208939206259772,-7.807065625106732
QI83,0.03434245546861803,13.60966464984049,0.6547539548317262,0.5162625908782715,0.9208939206259772,-7.807335954563331
QI4326,0.07655926742412156,12.576283480792137,0.6547046774186805,0.5162940035349489,0.9208939206259772,-7.807368625785004
QI3011,-0.23854780994495428,14.283862621945593,-0.6545680274327728,0.5163811185774878,0.9208939206259772,-7.807459212949665
QI4695,0.11746260052518487,11.892099299222165,0.654516325325443,0.5164140809867229,0.9208939206259772,-7.807493482162194
QI7439,-0.15885002945207738,12.870341466242127,-0.6544133114558548,0.516479760313674,0.9208939206259772,-7.807561753954972
P053,0.03858055301465946,19.213477099100093,0.6543316600895654,0.5165318225777673,0.9208939206259772,-7.807615860406015
QI5337,0.1034471796133829,18.783805222840183,0.6535658053778045,0.5170202814677591,0.9214990496199105,-7.808123033770759
QI170,-0.046192405683918025,13.848419869649662,-0.6533319292148492,0.5171694961150255,0.9214990496199105,-7.808277798053049
QI6099,-0.645404633668802,10.678899419497416,-0.653020504508573,0.517368223163887,0.9214990496199105,-7.808483794776716
QI4483,0.16453795093270784,11.772478804731275,0.6530048907195647,0.5173781877495583,0.9214990496199105,-7.808494120228157
QI1376,0.07669355054116167,16.94582157589965,0.6528991550522981,0.5174456700521227,0.9214990496199105,-7.808564037218439
QI1149,-0.027641446118419566,14.476538200157705,-0.6526848941770198,0.5175824294711993,0.9215379948476113,-7.808705681758295
QI2236,-0.062922632734292,18.521925029814067,-0.6519731604816296,0.5180368572992482,0.92187363315425,-7.809175870969892
QI1536,0.029216378517361363,22.30429646054034,0.6518698341275666,0.5181028469018261,0.92187363315425,-7.80924408919022
QI221,0.05063852309735317,14.803568260521898,0.6516746097536854,0.5182275396762801,0.92187363315425,-7.809372951495033
QI81,0.03130567546730134,15.057348103108469,0.651669707581373,0.5182306709752541,0.92187363315425,-7.8093761867991445
QI5272,-0.14481697702106722,13.91915595232706,-0.6511769483317732,0.5185454763427169,0.9222111618147141,-7.809701273232843
QI1460,-0.08437188901712922,14.712112492812652,-0.650949353684956,0.5186909125920401,0.9222111618147141,-7.809851342171054
QI173,-0.05180459511503521,12.589976341233617,-0.6507589273882112,0.5188126145180312,0.9222111618147141,-7.809976863949841
QI2155,0.1210821501259467,16.39985978927889,0.6506530136968475,0.5188803108427633,0.9222111618147141,-7.8100466626605325
QI6396,0.2771766734760739,14.986733962299612,0.6500766865832692,0.5192487618468423,0.9225650350181624,-7.81042627581108
QI3691,0.28734492129762934,13.656647097862113,0.649981773067739,0.5193094543207833,0.9225650350181624,-7.810488761510872
QI2043,-0.09383591112256084,17.959229239686973,-0.649403336005274,0.5196794181173975,0.9228441655728966,-7.810869378579957
QI6072,0.8615034041712537,11.870051196011707,0.6493763475024648,0.5196966831932146,0.9228441655728966,-7.810887129164044
QI2871,0.05972347068591688,17.584378530132813,0.6490157645283405,0.519927384638764,0.9230114964401888,-7.811124218532732
QI553,0.08164492388564071,14.381226020858733,0.6488693698612579,0.5200210637592835,0.9230114964401888,-7.811220438663985
QI4542,-0.3712040404544297,12.106127274222697,-0.6484877361890661,0.520265316620755,0.9232407311095301,-7.811471173240343
QI2943,-0.022653822398496004,16.13044439926263,-0.6479315723575214,0.5206213818792402,0.9236682380122507,-7.811836315910069
QI5928,0.7310770537426556,15.182365300482028,0.6473978508805844,0.5209632015243257,0.9239902077384238,-7.812186435680282
QI2260,0.5818288062449604,13.268646304255734,0.6471994974544767,0.52109026666242,0.9239902077384238,-7.812316482906381
QI5470,-0.06801725567070349,15.043676360951888,-0.64710868314218,0.5211484478006021,0.9239902077384238,-7.812376010814625
QI3573,-0.355292307649659,11.163659381953813,-0.646725500997026,0.521393975618715,0.9241015293183478,-7.812627092892678
QI7509,-0.06435772138069851,13.524207933208736,-0.6466511001491798,0.5214416558652091,0.9241015293183478,-7.812675827537243
QI4205,-0.1859258904649721,10.118541109219484,-0.6459908795913508,0.521864864206053,0.9246472444879061,-7.813108049841657
QI6011,0.5198867539875405,13.020361217853834,0.645692437111858,0.5220562290674275,0.9247820259164833,-7.813303287249001
QI538,-0.05677896503485336,12.589691679523744,-0.645347237377376,0.522277621878944,0.9249699282603245,-7.813529002405295
QI2780,-0.04928104718759485,14.063058693335552,-0.6446417515109408,0.5227302386656747,0.9249789477251341,-7.813989929329985
QI3718,-0.364921485591994,12.287963407744469,-0.6444212448522426,0.5228717513986534,0.9249789477251341,-7.814133895297871
QI5282,0.03328218359011359,17.229562716209077,0.6443996168844212,0.5228856324987656,0.9249789477251341,-7.814148013321105
QI7467,-0.05405651425678393,12.908685266106867,-0.6443086605484402,0.5229440115595237,0.9249789477251341,-7.814207381530846
QI6274,-0.1610670817227593,16.247483926964787,-0.644146994847834,0.5230477830069717,0.9249789477251341,-7.8143128822552335
QI5995,0.020575572780863638,23.48419921143559,0.6440909742702678,0.5230837445605886,0.9249789477251341,-7.8143494344297135
QI4421,-0.15425075474646555,10.7334848805644,-0.6440813042187725,0.5230899522355328,0.9249789477251341,-7.814355743606812
QI6909,-0.07705036003607724,13.699413958386337,-0.6429949151174376,0.5237876076265903,0.9259625396775824,-7.815063961691948
QI125,-0.02298855412083789,15.02404163181808,-0.6427988644461972,0.5239135597645073,0.9259625396775824,-7.815191642497889
QI4979,0.1798756600150302,13.723038927253244,0.6426759786025088,0.5239925155961285,0.9259625396775824,-7.815271654205503
QI6661,-0.14873555968672214,12.96254490048265,-0.6424210166801355,0.5241563522812553,0.9260480400105615,-7.815437613610842
QI7311,-0.04956517821815076,15.215495733432926,-0.6416084098602669,0.5246787091118976,0.9265746210230196,-7.815966123640833
QI1319,0.037849145689586194,13.531670611551693,0.6415979389264581,0.5246854418010916,0.9265746210230196,-7.815972929535525
QI1669,0.08857297840181744,16.054375153635604,0.6411281431066211,0.5249875622649414,0.926788691261535,-7.816278175267906
QI4287,-0.14038726681227942,15.429772022283998,-0.6410501113853191,0.5250377525361445,0.926788691261535,-7.816328854472441
QI6547,-0.07129031337457192,15.531388831513752,-0.6400022682929085,0.5257119754081582,0.9276997286711307,-7.817008810562119
QI4092,-0.19573931024946134,13.928186274296994,-0.6398885330039672,0.5257851847075128,0.9276997286711307,-7.817082548951271
QI4282,0.161898821855468,14.769915122769195,0.6396734298916111,0.5259236573715366,0.9277399726802495,-7.817221972362936
QI6860,-0.07023868963813129,13.026927504813948,-0.6385453527496308,0.5266501735554423,0.928666954717611,-7.817952405805399
QI7956,-0.036334106593862714,13.607859398238904,-0.6383932587070941,0.5267481674027846,0.928666954717611,-7.818050790472159
QI6823,0.014713937757896645,23.670905909138583,0.6382301939972373,0.5268532403461395,0.928666954717611,-7.8181562461816565
QI4480,0.34133782950013547,10.362910670389878,0.6380063453410799,0.5269974983078698,0.928666954717611,-7.818300968510254
QI5645,-0.08681990075166013,18.316451033618474,-0.6379589438454001,0.527028048606728,0.928666954717611,-7.818331608074785
QI6741,-0.037499122671627916,13.681762989030345,-0.6373869315970618,0.5273967847893204,0.9291085012809881,-7.818701171614189
QI383,-0.06815435171256645,14.946970727463098,-0.6372108808385526,0.5275102998171823,0.9291085012809881,-7.818814848418756
QI7114,-0.3938163658326026,13.659547801251314,-0.6363209241932803,0.52808432886132,0.929915346168309,-7.819389026384951
QI5321,0.04844552171377181,13.665209959644054,0.635348157959608,0.5287121480062511,0.9302625254798715,-7.820015730942368
QI5424,0.08855106523206402,14.958968174472572,0.6352614173565908,0.5287681491417725,0.9302625254798715,-7.820071567913049
QI7832,-0.15302457618523313,11.929152540806214,-0.6352260739392157,0.5287909683209315,0.9302625254798715,-7.8200943171602795
QI679,-0.1180540167677151,11.149927605980725,-0.6350506001895273,0.5289042691609307,0.9302625254798715,-7.820207244728394
QI3711,0.46896431209815503,12.069863583990356,0.6346348788061267,0.5291727455028334,0.9302625254798715,-7.820474663526325
QI1680,0.46304542043404595,13.352959720430254,0.6342698508061929,0.5294085428839562,0.9302625254798715,-7.820709331479464
QI2970,0.3340348627749741,11.712722717208816,0.633892036823643,0.5296526579620684,0.9302625254798715,-7.820952079800279
C34:5 PC plasmalogen,-0.052990908566044936,19.382266309223155,-0.6336480451162618,0.5298103386368738,0.9302625254798715,-7.821108770923854
QI3043,-0.19439171148768253,13.701981053239082,-0.6333183266955474,0.5300234598531743,0.9302625254798715,-7.821320421630237
QI3640,-0.17450841027899067,12.766344250338339,-0.6332530309377178,0.5300656706503075,0.9302625254798715,-7.821362323042979
QI3901,-0.2123164723426587,11.447145047599316,-0.6331689009325828,0.5301200595590568,0.9302625254798715,-7.821416304470255
QI1654,0.45579035521617683,10.815883827354975,0.6331348393547014,0.5301420807436228,0.9302625254798715,-7.821438157842244
QI4942,-0.1207501606246737,13.389437816127915,-0.6329122035372474,0.5302860291115822,0.9302625254798715,-7.82158096907928
QI7849,-0.07863816189452066,12.08158043356948,-0.6328890013556154,0.5303010319975894,0.9302625254798715,-7.82159584943987
QI5162,-0.04500790662397591,12.628202535967464,-0.6326753420418156,0.5304391978861084,0.9302625254798715,-7.821732851391349
QI7424,-0.19823604383226012,10.9590299348212,-0.6326387903686617,0.5304628364527838,0.9302625254798715,-7.8217562843954
QI7412,0.10272839371663167,15.388669695957262,0.6324829478257395,0.5305636286038092,0.9302625254798715,-7.821856178983974
