compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI6757,-4.4460246444746385,11.375667480908774,-19.56147366723864,1.7789713303343972e-22,2.972735216794208e-20,40.95589015113548
QI6989,-1.2743620613845401,18.170511315010987,-19.528337409072105,1.8951197795496476e-22,3.102195051381168e-20,40.891920242536855
QI6662,-4.89634714859926,14.421776505384484,-19.484015809502175,2.062696502694951e-22,3.30897772962324e-20,40.806217119643804
QI1250,-1.1793291383228954,16.3533858322933,-18.89751259369716,6.424727412754059e-22,1.010445854464712e-19,39.65681775865009
QI976,-1.6484360942217773,15.53341185759837,-18.82869895271339,7.3544174877358575e-22,1.134418897483256e-19,39.520065219249176
C18:0 LPE,-1.4226979650327465,17.466333471184907,-17.806774637266233,5.738493931221641e-21,8.684615060816752e-19,37.44050998998392
QI973,-3.835616168524119,14.298067441251472,-17.684456895404335,7.383436916272235e-21,1.0967138426929555e-18,37.18531242865046
QI1012,-1.394029700499157,17.01977733597349,-17.598888784500602,8.81416102752997e-21,1.2854251927603252e-18,37.00596541506651
QI1245,-4.046768463184044,14.335713469793625,-17.210350481672243,1.9866563068947963e-20,2.845530399571993e-18,36.18297628351307
QI6760,-6.381903232577633,13.803136172389053,-17.186561160624414,2.0889584899703173e-20,2.939567727728406e-18,36.13212172751618
QI6848,-1.560814798246847,15.148666823779093,-16.957426356237917,3.397464925923081e-20,4.6984596846256956e-18,35.639512555657674
QI6766,-3.5916609284984133,11.167421950034841,-16.916941967138953,3.704242418914827e-20,5.0358861766298e-18,35.55194819980993
QI1849,-5.888987116810053,14.230318870672027,-16.698387460706467,5.923244009972462e-20,7.918390033998187e-18,35.076462297900775
QI1027,-2.07997920667432,13.86580066746399,-16.66976552475559,6.300939090203496e-20,8.285218433200369e-18,35.01384408781966
QI812,-1.326007400551962,15.909071445795288,-15.913505729704076,3.322385583660236e-19,4.298202381699799e-17,33.329416487722824
QI6751,-3.6951631932768514,11.178543990052708,-15.564097840307841,7.303762251461719e-19,9.29896460618642e-17,32.53121693843744
QI6235,-3.165444351648384,16.808927916570013,-15.397123327063118,1.0690030652864778e-18,1.3397614979160685e-16,32.14519537302856
QI6813,-4.421212391376459,10.887730141622148,-15.339315756972514,1.2205358226805184e-18,1.5061412051877598e-16,32.01085380138123
QI1246,-3.805530615368518,11.096211920796504,-15.155567543639433,1.8645563792650982e-18,2.26600101789172e-16,31.581426201774182
QI910,-2.701444592592294,11.78125879159284,-14.82268464947253,4.054983357912518e-18,4.854480822957658e-16,30.794025715587363
