compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI7974,-0.011206210117199689,15.729539076449942,-0.4059042481293255,0.68691197343238,0.9918094996939539,-7.970254135120278
QI486,-0.09393948013815923,11.93251737098515,-0.4058124465896669,0.6869788992319608,0.9918094996939539,-7.970292107622857
QI7619,-0.0798899737905785,11.993762956500701,-0.40537745475641074,0.6872960545897984,0.9918094996939539,-7.97047192044606
QI292,0.10774486332492472,12.236867823090453,0.4053746106890547,0.6872981284055043,0.9918094996939539,-7.970473095470303
QI42,0.014303812147661077,14.525304958072418,0.405325827575623,0.6873337000900422,0.9918094996939539,-7.9704932489029385
QI3015,-0.10558800079663477,10.840006564008874,-0.40526335411460923,0.6873792555540069,0.9918094996939539,-7.970519054621064
QI7171,0.17282386062067623,13.178085539333628,0.4048486437667925,0.687681690943506,0.9919992748393347,-7.970690257690129
QI5629,-0.15899858363133568,13.282587020945483,-0.40470085183940396,0.6877894835341455,0.9919992748393347,-7.970751227960589
QI249,0.026994529467657458,13.193829191494293,0.4045742776868202,0.6878818060910584,0.9919992748393347,-7.970803427466312
QI5912,-0.4838877026500974,13.696277224936855,-0.4042804441350024,0.6880961454144161,0.9921299986282639,-7.970924542725856
QI3812,0.027582573525045007,23.369264743304445,0.403812973961522,0.6884371989467422,0.9924433452106073,-7.971117049342757
QI3195,0.23994426265666924,11.733050911549952,0.4033726561175732,0.6887585029551552,0.992728113603468,-7.971298172401442
QI60,-0.014812592188651053,14.608889579676436,-0.40299645669659634,0.6890330652846448,0.9929454216040489,-7.971452765286655
QI6221,-0.2533270007591888,12.39513885781091,-0.40241009972974556,0.6894610919650699,0.9930763637627185,-7.97169343354717
QI2795,0.23082510867340922,12.06251065033011,0.40229939228003125,0.6895419173469732,0.9930763637627185,-7.971738834031617
QI5791,0.37234335100339067,11.527139725512919,0.4021184268332827,0.6896740446507716,0.9930763637627185,-7.9718130202255555
QI6818,0.07469074661810993,13.695625576706782,0.40187925145154507,0.6898486875035262,0.9930763637627185,-7.971911018582348
QI1671,0.3214394901904125,12.58828751931279,0.4018385054632385,0.6898784414189334,0.9930763637627185,-7.9719277078440465
QI7254,-0.22323885872515348,17.166529991166563,-0.40156081460676835,0.6900812326592729,0.9930763637627185,-7.972041403294966
