compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI5236,0.10254076193755779,15.61196601211019,0.4694225684558958,0.6412408084979841,0.948752747329015,-7.941940747842814
QI4300,0.3312477299918797,12.441618072419121,0.4694066023726641,0.6412521227751862,0.948752747329015,-7.941948375934479
QI7510,-0.027747942572025508,13.997384293814788,-0.46940557499275204,0.6412528508252773,0.948752747329015,-7.9419488667754505
QI3379,-0.16772937883852634,12.667458610846493,-0.46937760147337515,0.6412726743241803,0.948752747329015,-7.9419622309941085
QI6760,-0.1742325928770363,13.803136172389053,-0.46921098683690093,0.64139075166299,0.948752747329015,-7.942041814037418
QI1039,0.04184972945180476,16.544579214038357,0.46912085009435917,0.6414546341652659,0.948752747329015,-7.942084855963555
QI3830,-0.2540875578780746,13.511847939333196,-0.468822295584874,0.6416662479868028,0.948752747329015,-7.942227362717703
QI3509,-0.1268752289905688,12.69881149520304,-0.46879511671277535,0.6416855137232917,0.948752747329015,-7.942240331344578
NH4_C48:2 TAG,0.05646014331437854,18.941940998313992,0.4687911501337424,0.6416883254527315,0.948752747329015,-7.94224222396884
QI3816,0.29127047406658413,12.609718345278424,0.46879086946564336,0.6416885244059227,0.948752747329015,-7.942242357886982
QI5681,0.1623448840725299,15.268830700608627,0.4685929107660749,0.6418288552075726,0.9487853386693587,-7.9423367922546
QI7086,-0.10573687636227902,15.26538746284272,-0.46816936624668554,0.6421291459209656,0.9490213291090217,-7.942538707710314
QI4070,-0.13590886473411068,10.534920971313845,-0.46792345755021914,0.6423035216639121,0.9490213291090217,-7.942655856335149
QI2055,0.15224072810412181,15.236359634661241,0.4677281572790084,0.6424420251506138,0.9490213291090217,-7.942748852186521
QI2662,-0.040639781105603845,12.834185478013707,-0.4677003240960857,0.6424617649996245,0.9490213291090217,-7.94276210234628
C38:4 PC,0.02353840015070574,24.570787940449755,0.4668576764374452,0.6430595114343514,0.9493949123171534,-7.943162880644017
QI3020,0.03116950180529976,13.706394201666068,0.4666551093908714,0.6432032415510347,0.9493949123171534,-7.943259118537114
QI5956,0.2702105857818964,14.795197695050794,0.4665348633919973,0.6432885678575955,0.9493949123171534,-7.9433162268483795
QI6593,-0.04126341540785461,15.716213192218266,-0.4661981322319167,0.6435275375261698,0.9493949123171534,-7.943476072748858
QI2289,0.030990851493317706,22.163247952822264,0.46609641320151185,0.643599732492415,0.9493949123171534,-7.943524336197977
QI2741,-0.07426268299640348,13.0815994463417,-0.46601553752541214,0.6436571364004705,0.9493949123171534,-7.943562702495763
QI7431,0.03693740794886402,13.874418901565218,0.46579154375779924,0.6438161341221533,0.9493949123171534,-7.943668927638703
QI802,0.0318056545207277,15.156336124230537,0.46563367849524334,0.6439282019353374,0.9493949123171534,-7.943743762131415
